2023-2024 대상 386일 중 미완료 386일
=== 2024-08-21 완료 (123타자/45투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-22 완료 (72타자/28투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-23 완료 (128타자/49투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-24 완료 (135타자/52투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-25 완료 (117타자/35투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-27 완료 (111타자/38투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-28 완료 (129타자/58투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-29 완료 (124타자/54투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-30 완료 (47타자/14투수, player_code 없음 0명, round=kbo_r)
=== 2024-08-31 완료 (93타자/44투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-01 완료 (90타자/34투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-03 완료 (108타자/35투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-04 완료 (131타자/48투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-05 완료 (114타자/43투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-06 완료 (107타자/39투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-07 완료 (148타자/47투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-08 완료 (115타자/35투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-10 완료 (102타자/38투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-11 완료 (120타자/41투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-12 완료 (88타자/27투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-13 완료 (27타자/10투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-14 완료 (124타자/53투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-15 완료 (103타자/45투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-16 완료 (55타자/26투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-17 완료 (129타자/54투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-18 완료 (74타자/32투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-19 완료 (129타자/60투수, player_code 없음 0명, round=kbo_r)
시간 예산 소진, 다음 실행에서 이어서 진행
이번 실행 후 남은 미완료: 26일
2023-2024 대상 386일 중 미완료 26일
=== 2024-09-21 완료 (82타자/29투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-22 완료 (107타자/41투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-23 완료 (86타자/31투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-24 완료 (136타자/44투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-25 완료 (107타자/38투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-26 완료 (91타자/28투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-27 완료 (95타자/37투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-28 완료 (148타자/68투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-29 완료 (27타자/12투수, player_code 없음 0명, round=kbo_r)
=== 2024-09-30 완료 (56타자/26투수, player_code 없음 0명, round=kbo_r)
=== 2024-10-01 완료 (51타자/14투수, player_code 없음 0명, round=kbo_r)
=== 2024-10-02 완료 (25타자/12투수, player_code 없음 0명, round=kbo_ps_wd)
=== 2024-10-03 완료 (22타자/8투수, player_code 없음 0명, round=kbo_ps_wd)
=== 2024-10-05 완료 (20타자/8투수, player_code 없음 0명, round=kbo_ps_sp)
=== 2024-10-06 완료 (22타자/10투수, player_code 없음 0명, round=kbo_ps_sp)
=== 2024-10-08 완료 (25타자/10투수, player_code 없음 0명, round=kbo_ps_sp)
=== 2024-10-09 완료 (26타자/11투수, player_code 없음 0명, round=kbo_ps_sp)
=== 2024-10-11 완료 (23타자/8투수, player_code 없음 0명, round=kbo_ps_sp)
=== 2024-10-13 완료 (23타자/16투수, player_code 없음 0명, round=kbo_ps_po)
=== 2024-10-15 완료 (27타자/13투수, player_code 없음 0명, round=kbo_ps_po)
=== 2024-10-17 완료 (21타자/9투수, player_code 없음 0명, round=kbo_ps_po)
=== 2024-10-19 완료 (24타자/7투수, player_code 없음 0명, round=kbo_ps_po)
=== 2024-10-23 완료 (46타자/23투수, player_code 없음 0명, round=kbo_ps_ks)
=== 2024-10-25 완료 (23타자/11투수, player_code 없음 0명, round=kbo_ps_ks)
=== 2024-10-26 완료 (26타자/12투수, player_code 없음 0명, round=kbo_ps_ks)
=== 2024-10-28 완료 (25타자/13투수, player_code 없음 0명, round=kbo_ps_ks)
이번 실행 후 남은 미완료: 0일
